#{"t_start": 1767930881.8028767, "env_id": "None"}
r,l,t
-19314928.432766,8784,103672.251155
-7586334.190437,8784,103690.071781
-9759740.080437,8784,103707.975906
-17887597.841413,8784,103725.806383
-4097100.759271,8784,103743.64063
-25923826.992555,8784,103761.534465
-3627858.484407,8784,103779.342457
-4773162.594838,8784,103797.143605
-8324635.567623,8784,103815.023986
-14182869.918152,8784,103832.820533
-13096701.649233,8784,103850.69829
-6236799.41762,8784,103868.481817
-10106443.793805,8784,103886.269316
-7782471.590381,8784,103904.129156
-24961291.550159,8784,103922.011502
-17417148.691172,8784,103939.874178
-7434586.531385,8784,103957.58133
-11113926.446475,8784,103975.402862
-6910257.182217,8784,103993.258281
-2428899.279726,8784,104011.016547
-9709910.043805,8784,104028.782981
-15645023.33572,8784,104046.636065
-10861792.538068,8784,104064.446456
-7782434.723078,8784,104082.279176
-19446787.570944,8784,104100.154955
-12565543.355169,8784,104118.008358
-9159513.273876,8784,104135.860904
-16643969.882209,8784,104153.737354
-3669858.539846,8784,104171.554426
-2765642.539193,8784,104189.352491
-4421416.613144,8784,104207.219612
-8889129.645313,8784,104224.910058
-12916676.638578,8784,104242.840648
-2411388.715323,8784,104260.673216
-16236012.372463,8784,104278.500378
-7077341.245299,8784,104296.289678
-9851473.583021,8784,104314.118424
-5448172.570409,8784,104331.947007
-30086378.622931,8784,104349.883543
-6809857.281939,8784,104367.716251
-8334949.625966,8784,104385.555231
-10180158.885316,8784,104403.385501
-4864263.775254,8784,104421.196102
-11171586.029717,8784,104482.0169
-8700898.005974,8784,104499.819754
-5417183.570394,8784,104517.682039
-9404881.737161,8784,104535.516523
-12788778.047023,8784,104553.28068
-14807794.179415,8784,104571.179518
-4929274.309005,8784,104588.993339
-7166740.221511,8784,104606.809443
-4984163.092698,8784,104624.669991
-9245367.608604,8784,104643.318481
-6246102.442897,8784,104661.150997
-9118075.37669,8784,104678.99765
-5818887.791426,8784,104696.816851
-9429340.792622,8784,104714.654753
-6726007.240556,8784,104732.452302
-24799305.101075,8784,104750.187156
-15109755.732533,8784,104767.980441
-16800012.137312,8784,104785.782982
-13962093.50611,8784,104803.696351
-13742945.178548,8784,104821.539715
-5159909.233387,8784,104839.394797
-13117858.498366,8784,104857.254623
-5162929.015058,8784,104875.090513
-6102306.644988,8784,104892.812041
-14460519.520683,8784,104910.62243
-2201617.399742,8784,104928.40893
-4533048.035584,8784,104946.185886
-19313880.543167,8784,104964.046966
-19577779.917138,8784,104981.962535
-5191842.910071,8784,104999.715881
-7732894.342026,8784,105017.542334
-4452025.301362,8784,105035.325859
-3943969.5079,8784,105053.118941
-3305937.146697,8784,105070.94899
-6292961.03488,8784,105088.801901
-6843659.288298,8784,105106.716586
-6234402.667262,8784,105124.535965
-3021830.156498,8784,105142.348756
-6025093.436117,8784,105160.158832
-9618508.19548,8784,105177.994846
-8633543.558462,8784,105195.877876
-10881515.4604,8784,105213.718691
-23836604.843529,8784,105231.493842
-10807494.019877,8784,105249.282812
-4065572.917614,8784,105266.997363
-3035917.597072,8784,105284.878247
-5265866.037656,8784,105302.746921
-6807996.444567,8784,105320.573267
-3936917.083848,8784,105338.390438
-11641112.939448,8784,105356.230322
-3154030.854353,8784,105416.942336
-7450268.835355,8784,105435.18586
-10192855.997822,8784,105453.073723
-4151410.201408,8784,105470.958824
-8566915.252672,8784,105488.811054
-8964511.521011,8784,105506.673308
-3737575.613197,8784,105524.528652
-12516810.456863,8784,105542.409448
-25059879.796971,8784,105560.35373
-8699729.822661,8784,105578.11456
-10590991.82175,8784,105595.940676
-5680570.06888,8784,105613.762855
-16996312.227423,8784,105631.642221
-14930684.786968,8784,105649.408979
-8424700.956956,8784,105667.186218
-9801166.861871,8784,105685.009209
-4342979.736076,8784,105702.890385
-11570579.837964,8784,105720.741919
-4646423.459498,8784,105738.577986
-6518149.722025,8784,105756.49203
-2928308.410231,8784,105774.392484
-24170124.154333,8784,105792.307675
-8189940.397856,8784,105810.121753
-15349822.026292,8784,105827.966944
-3989692.262547,8784,105845.768154
-3047264.667804,8784,105863.65905
-19107636.632941,8784,105881.543507
-5274144.423999,8784,105899.20954
-11782988.183399,8784,105916.988938
-9970570.65831,8784,105934.829341
-9023732.641758,8784,105952.670872
-13205234.356913,8784,105970.51917
-3708872.494037,8784,105988.312618
-6237570.234379,8784,106006.12908
-5080772.08062,8784,106023.920805
-7403819.539963,8784,106041.771422
-5747871.057657,8784,106059.702109
-11197435.215285,8784,106077.571887
-11410932.714894,8784,106095.36487
-8485247.277889,8784,106113.174589
-9525116.355237,8784,106131.058249
-13139778.620608,8784,106148.941169
-14612570.903316,8784,106166.690189
-12363576.173036,8784,106184.567223
-2882171.201943,8784,106202.414322
-8988280.59627,8784,106220.265779
-16256413.916597,8784,106238.202009
-18183124.007819,8784,106256.137973
-13386913.756395,8784,106274.101319
-11390683.581215,8784,106291.993624
-9599265.495071,8784,106352.755412
-9167225.293422,8784,106370.636519
-12003424.960825,8784,106388.479298
-3841808.9781,8784,106406.344662
-4586719.168433,8784,106423.983201
-8567753.813191,8784,106441.926339
-11065775.162503,8784,106459.804418
-7991560.889958,8784,106477.646982
-18456080.161223,8784,106495.563483
-10868098.661971,8784,106513.424942
-19272915.346169,8784,106531.419969
-17295999.049219,8784,106549.540524
-4975083.637523,8784,106572.836392
-7882901.956624,8784,106590.449068
-4744445.167509,8784,106608.110073
-11742447.084672,8784,106625.772379
-6868504.171623,8784,106643.426107
-3727387.413979,8784,106661.058507
-11691615.354293,8784,106678.697973
-8320957.038965,8784,106696.233908
-12502732.938991,8784,106713.881475
-2917762.356482,8784,106731.456567
-9474412.853868,8784,106749.142267
-9410743.67256,8784,106766.832689
-3531750.894333,8784,106784.43682
-5306260.126936,8784,106802.054213
-8983282.041862,8784,106819.67399
-7159182.856402,8784,106837.270295
-11865081.729646,8784,106854.996082
-17912930.79628,8784,106872.662517
-14772476.399507,8784,106890.36085
-9622707.283637,8784,106907.970984
-10128404.418347,8784,106925.575087
-3025906.415002,8784,106943.089193
-6966330.208626,8784,106960.694295
-10216218.094773,8784,106978.358643
-9956422.430516,8784,106996.009397
-9916278.455701,8784,107013.650645
-11706858.432639,8784,107031.27068
-10523167.012822,8784,107048.886663
-4502015.879239,8784,107066.499398
-5697356.800434,8784,107084.085936
-3304951.698904,8784,107101.675136
-13394984.994478,8784,107119.344236
-19229227.902484,8784,107137.000115
-4878150.46919,8784,107154.688399
-10613450.072175,8784,107172.332884
-6184794.96541,8784,107189.975992
-6390169.315493,8784,107207.475305
-11692203.669222,8784,107225.082484
-5867040.110377,8784,107285.615476
-4054693.761988,8784,107303.279287
-11058999.158583,8784,107320.956141
-2669061.387592,8784,107338.677238
-5545464.474079,8784,107356.304321
-14933753.145239,8784,107373.997124
-5501576.83294,8784,107391.588705
-17058222.239878,8784,107409.238237
-13328494.21161,8784,107426.900571
-28500289.091324,8784,107444.614149
-17148158.583993,8784,107462.29164
-6049793.48599,8784,107479.903414
-6420326.938673,8784,107497.552408
-4468443.514609,8784,107515.145397
-12086275.634787,8784,107532.76526
-11441231.763865,8784,107550.488611
-9873355.890861,8784,107568.130033
-13231842.646919,8784,107585.679027
-9241074.375058,8784,107603.298948
-3242612.785561,8784,107620.906636
-4993513.476978,8784,107638.564481
-12963883.055488,8784,107656.200894
-6828391.954531,8784,107673.795975
-7037385.221127,8784,107691.44814
-14264798.024106,8784,107709.099097
-19779705.047608,8784,107726.786952
-26293622.114619,8784,107744.452203
-10656936.487225,8784,107762.081928
-7753070.287255,8784,107779.70358
-12684227.83736,8784,107797.322243
-4666553.476421,8784,107814.947246
-18420085.694304,8784,107832.589512
-14987166.124503,8784,107850.227557
-7395203.436455,8784,107867.845041
-12055460.960669,8784,107885.530213
-10788737.589511,8784,107903.194197
-15995027.605476,8784,107920.832574
-13716960.665009,8784,107938.484259
-24475625.292409,8784,107956.169572
-13465173.486109,8784,107973.798237
-10992100.147811,8784,107991.469847
-19438300.862113,8784,108009.156761
-4563090.875654,8784,108026.796473
-9445962.29962,8784,108044.409145
-17899654.213214,8784,108062.036268
-7911834.146433,8784,108079.669008
-9736898.407894,8784,108097.220325
-21037069.219723,8784,108114.825148
-8490547.016205,8784,108132.425599
-4161049.845008,8784,108150.040838
-10880926.781517,8784,108210.415139
-30388731.533139,8784,108228.140632
-9521621.188439,8784,108245.741464
-7533869.407123,8784,108263.342868
-15068061.108388,8784,108280.97356
-8736923.045854,8784,108298.640441
-4778153.373022,8784,108316.241143
-11721577.389404,8784,108333.902483
-16104405.999138,8784,108351.577468
-30680669.842281,8784,108369.202199
-6673093.408752,8784,108386.867507
-21107110.692899,8784,108404.52905
-9974347.479148,8784,108422.139663
-21089779.987144,8784,108439.791938
-6744586.445241,8784,108457.368104
-15328166.058704,8784,108475.040917
-17878223.724853,8784,108492.701375
-6673633.056704,8784,108510.354699
-18374637.408012,8784,108528.028797
-5929686.458217,8784,108545.654898
-8091961.552509,8784,108563.352784
-13740392.812074,8784,108580.979491
-5082106.893213,8784,108598.651067
-12157719.832754,8784,108616.339748
-5023976.511915,8784,108633.8332
-5134040.83575,8784,108651.501647
-12512574.717484,8784,108669.121563
-10768657.608527,8784,108686.812849
-15129636.639074,8784,108704.473293
-5190469.664622,8784,108722.112218
-3493986.035965,8784,108739.739226
-5674889.591014,8784,108757.337871
-5023559.877283,8784,108774.939271
-4332841.337084,8784,108792.503932
-5205804.679181,8784,108810.134878
-5477702.515261,8784,108827.786733
-2671582.670379,8784,108845.429867
-19972957.984597,8784,108863.118287
-24361630.035176,8784,108880.799438
-11945929.740081,8784,108898.314938
-5102040.051273,8784,108915.969428
-7415652.403874,8784,108933.563358
-18317428.553297,8784,108951.203353
-13516137.552585,8784,108968.812637
-11709023.719407,8784,108986.438961
-4574494.372976,8784,109004.059345
-21096687.418054,8784,109021.737247
-11173405.714879,8784,109039.404845
-12296898.45507,8784,109057.103706
-14975886.858425,8784,109074.756939
-17037716.065814,8784,109135.298329
-7452217.928476,8784,109152.929577
-2658409.542807,8784,109170.584105
-9555985.119253,8784,109188.277598
-22792539.486028,8784,109205.958849
-8127120.984141,8784,109223.575587
-11260354.843448,8784,109241.171203
-8425073.394722,8784,109258.804246
-12608129.609267,8784,109276.32824
-3037391.040263,8784,109293.905053
-11324934.921734,8784,109312.334581
-13412000.11292,8784,109329.994779
-21542073.560605,8784,109347.743348
-12486486.245325,8784,109365.389675
-9560163.334059,8784,109382.969629
-2717206.132042,8784,109400.535527
-6740162.723056,8784,109418.033844
-11436027.788813,8784,109435.634517
-7214616.736162,8784,109453.233586
-6828756.603586,8784,109470.870028
-14532692.83392,8784,109488.47931
-33468066.686333,8784,109506.148236
-10152447.792085,8784,109523.650381
-8646898.758329,8784,109541.014315
-5141643.257414,8784,109558.440119
-7507920.505142,8784,109575.93433
-6130697.939614,8784,109593.483268
-7425021.658212,8784,109610.931888
-16933743.750151,8784,109628.466426
-2036269.086528,8784,109646.030329
-10676782.063647,8784,109663.557784
-6049522.360227,8784,109681.132828
-13726557.188557,8784,109698.65368
-11179880.849689,8784,109716.212337
-6004851.443515,8784,109733.75383
-7408664.419111,8784,109751.269167
-8127252.195367,8784,109768.844852
-10358824.876478,8784,109786.418866
-10519368.370163,8784,109803.896857
-4983252.093537,8784,109821.42074
-10712113.89363,8784,109838.891926
-12121731.454322,8784,109856.415934
-8129108.734105,8784,109873.919922
-6530459.60688,8784,109891.46418
-8917229.980943,8784,109908.905896
-10056718.907729,8784,109926.488929
-6255844.659371,8784,109944.100181
-14413141.864382,8784,109961.572533
-4099389.378578,8784,109979.092401
-4283440.021437,8784,109996.680533
-2189518.936438,8784,110057.118421
-12313020.858582,8784,110074.647925
-17275946.864922,8784,110092.258964
-8832213.229663,8784,110109.733742
-16606576.813246,8784,110127.266415
-7381251.893338,8784,110144.8412
-15198297.015767,8784,110162.4724
-11779034.33405,8784,110180.073378
-4397467.619383,8784,110197.589414
-10285573.515943,8784,110215.090531
-5816593.644589,8784,110232.567693
-10233679.504838,8784,110250.072712
-7489439.441304,8784,110267.637577
-13381115.492865,8784,110285.105255
-6427680.667356,8784,110302.64017
-3659793.264288,8784,110320.109848
-5964175.635968,8784,110337.466993
-9945721.415989,8784,110355.004988
-6346189.848589,8784,110372.461019
-7148682.958435,8784,110390.01973
-5813660.487847,8784,110407.619863
-5889484.429309,8784,110425.11184
-10430818.635967,8784,110442.642669
-10558362.189169,8784,110460.445105
-6469180.990194,8784,110484.128109
-5175804.696469,8784,110501.700925
-4726870.787467,8784,110519.246884
-9571366.197197,8784,110536.795832
-9843517.247714,8784,110554.433244
-11786883.779872,8784,110571.965912
-13618570.056359,8784,110589.54765
-13476150.417629,8784,110607.117961
-8822365.735695,8784,110624.606396
-7571880.147394,8784,110642.06212
-13381648.176182,8784,110659.55757
-6522938.064909,8784,110677.113112
-6727456.765915,8784,110694.700173
-6445965.241233,8784,110712.194115
-9450907.867051,8784,110729.671598
-12178868.319,8784,110747.21481
-4778339.622368,8784,110764.721318
-16653400.230027,8784,110782.303563
-9001655.859676,8784,110799.742271
-2938454.37051,8784,110817.235891
-6537211.635778,8784,110834.866126
-6266409.905764,8784,110852.427631
-2386266.854978,8784,110870.021086
-4031479.950948,8784,110887.637769
-5692183.209769,8784,110905.159127
-31120837.985235,8784,110922.799595
-6282678.259241,8784,110983.19203
-5960803.468593,8784,111000.677831
-18482835.031498,8784,111018.331656
-4337615.431676,8784,111035.93274
-1972572.295744,8784,111053.485253
-10462769.440375,8784,111071.072522
-4643753.31848,8784,111088.59664
-4534335.539102,8784,111106.129757
-15078770.550998,8784,111123.738688
-3657594.395484,8784,111141.245481
-8238212.952696,8784,111158.805647
-6177160.336945,8784,111176.302604
-11475727.062629,8784,111193.862312
-10749257.048015,8784,111211.376355
-8736808.710541,8784,111228.874646
-8877181.540412,8784,111246.386889
-4170700.913938,8784,111263.932245
-11804935.711689,8784,111281.471784
-4494504.400925,8784,111299.07271
-5807063.864804,8784,111316.67937
-9051646.885997,8784,111334.246883
-13414071.539976,8784,111351.874311
-14018792.431897,8784,111369.371435
-3165900.058147,8784,111386.921853
-7496015.668096,8784,111404.431037
-7407940.43995,8784,111422.082959
-6165919.669879,8784,111439.70207
-3259010.121315,8784,111457.297447
-31133097.654646,8784,111474.986982
-14675155.406019,8784,111492.543413
-6698953.270505,8784,111510.036434
-7544444.132021,8784,111527.602498
-12380357.783956,8784,111545.181364
-13379131.126234,8784,111562.72281
-12511131.310513,8784,111580.338097
-7801435.645252,8784,111597.976673
-4183147.522049,8784,111615.576659
-13757109.566709,8784,111633.263034
-7820524.592521,8784,111650.866617
-7585138.781035,8784,111668.442453
-10593977.87457,8784,111686.032713
-4076810.567592,8784,111703.54038
-7088008.8075,8784,111721.126754
-7839400.510564,8784,111738.689459
-6818387.437308,8784,111756.254866
-5702108.26267,8784,111773.840372
-3395514.489174,8784,111791.392553
-2735285.028446,8784,111808.884764
-20245355.016624,8784,111826.505491
-8325883.355562,8784,111844.094399
-4145318.386683,8784,111904.797348
-3343331.434501,8784,111922.409833
-17795155.933295,8784,111940.029923
-2005068.642558,8784,111957.639971
-8483738.739497,8784,111975.165406
-8259215.976701,8784,111992.869849
-12992672.996938,8784,112010.53639
-3278967.730315,8784,112027.98808
-11417214.764189,8784,112045.601173
-4570330.437184,8784,112063.16971
-7309778.964999,8784,112080.8708
-9920384.811354,8784,112098.470578
-13895957.210105,8784,112116.083835
-10579636.479617,8784,112133.671128
-5345439.678175,8784,112151.180215
-9193073.027334,8784,112168.790586
-7879362.102267,8784,112186.355833
-14177914.690195,8784,112204.051864
-5062270.134367,8784,112221.660993
-22478181.687041,8784,112239.325935
-12449025.641283,8784,112256.876368
-22286952.374202,8784,112274.527606
-5280794.07152,8784,112291.955124
-8000014.328262,8784,112309.551849
-18079550.64663,8784,112327.202152
-8558809.661331,8784,112344.801798
-8856718.839739,8784,112362.422465
-8354049.455631,8784,112379.987212
-2129764.617585,8784,112397.465739
-4735676.182361,8784,112415.009551
-11169038.737738,8784,112432.608698
-5633666.013359,8784,112450.178489
-6188659.077597,8784,112467.788074
-5229844.534712,8784,112485.346203
-3770840.119847,8784,112502.968531
-3605757.937226,8784,112520.642673
-9582280.863643,8784,112538.224734
-4644092.06722,8784,112555.696638
-9627125.782994,8784,112573.248798
-11242006.875485,8784,112590.777203
-9798199.020281,8784,112608.415697
-11650117.815581,8784,112626.02996
-5167920.91578,8784,112643.627183
-8795318.58535,8784,112661.158582
-6770195.467044,8784,112678.760093
-13009238.64108,8784,112696.396698
-9803625.766089,8784,112714.034757
-5586382.317759,8784,112731.547352
-12422235.311565,8784,112749.158931
-12036314.540384,8784,112766.831969
-9443181.527063,8784,112827.216637
-5288407.85142,8784,112844.77784
-2949301.612345,8784,112862.316952
-16477137.029334,8784,112879.880957
-9290605.856194,8784,112897.423115
-8093364.573176,8784,112915.031227
-15991431.103527,8784,112932.597737
-6103871.456253,8784,112950.091628
-11069333.006472,8784,112967.574426
-12801662.043208,8784,112985.176057
-3423641.341556,8784,113002.854623
-9474218.178286,8784,113020.454871
-20582855.269088,8784,113038.121899
-11906588.494636,8784,113055.736287
-4138281.399295,8784,113073.345286
-12536567.165006,8784,113090.99833
-28727776.512517,8784,113108.667573
-20903843.678842,8784,113126.308941
-6218970.597478,8784,113143.849215
-20230972.921962,8784,113161.451927
-3870321.391714,8784,113178.972175
-5565842.419119,8784,113196.559535
-9163573.536971,8784,113214.193058
-7452494.938444,8784,113231.7893
-6525528.575018,8784,113249.662826
-10131159.792959,8784,113267.684086
-3666958.14979,8784,113285.539164
-14672056.268839,8784,113303.464963
-25008244.532505,8784,113321.39352
-7985403.466029,8784,113339.229766
-2340404.912265,8784,113357.107884
-19114363.24659,8784,113375.044946
-4173869.537797,8784,113392.871495
-12588559.673164,8784,113410.690042
-5230253.179558,8784,113428.518112
-11180954.407578,8784,113446.304359
-10836471.47875,8784,113464.165743
-10275855.090998,8784,113482.010423
-8579092.443954,8784,113499.900455
-6981702.5531,8784,113517.758826
-5155078.113321,8784,113535.660586
-16918022.879183,8784,113553.506228
-6525937.825982,8784,113571.45769
-18099086.910804,8784,113589.382168
-11232202.595676,8784,113607.279423
-6157064.23519,8784,113625.194355
-26100562.271387,8784,113643.138126
-4726987.190528,8784,113660.959506
-3677683.6372,8784,113678.783076
-20384413.790712,8784,113696.724865
-2286840.243121,8784,113757.353637
-20210790.729444,8784,113775.263468
-12880203.767776,8784,113793.190888
-9481013.773519,8784,113811.038964
-22048369.051536,8784,113828.942917
-20985218.015851,8784,113846.88097
-5050932.059746,8784,113864.722259
-6184908.007013,8784,113882.459313
-5424479.65578,8784,113900.29096
-21121348.026051,8784,113918.206414
-3691370.423853,8784,113936.089379
-10328388.473128,8784,113954.78219
-8679830.186622,8784,113972.393007
-4188537.735512,8784,113990.194946
-8359386.94376,8784,114008.053896
-6624611.809114,8784,114025.947616
-11635229.894035,8784,114043.807188
-5439644.399181,8784,114061.765641
-6390951.205519,8784,114079.642778
-5675721.10432,8784,114097.498606
-12581807.795233,8784,114115.351764
-26273586.403199,8784,114133.239365
-7614195.910806,8784,114151.074255
-4059170.004052,8784,114168.927182
-5558237.715746,8784,114186.804451
-4549127.47687,8784,114204.71964
-6792420.427591,8784,114222.47504
-6955548.303588,8784,114240.109279
-13525300.82372,8784,114257.980161
-11315354.481532,8784,114275.863153
-14477753.559152,8784,114293.767203
-8226921.400569,8784,114311.602194
-5616140.422118,8784,114329.463611
-9583623.133016,8784,114347.316147
-4164079.375879,8784,114365.299026
-5010546.43628,8784,114387.854253
-29379626.139062,8784,114405.786397
-10612909.900578,8784,114423.664053
-3425232.775706,8784,114441.551399
-23703994.244989,8784,114459.435084
-6162144.551614,8784,114477.397625
-8440669.437338,8784,114495.279975
-9832100.905693,8784,114513.228492
-8861053.546007,8784,114531.010913
-12336014.564969,8784,114548.808079
-14312022.152267,8784,114566.695599
-9300807.505598,8784,114584.554298
-13649810.489656,8784,114602.280076
-3493023.909097,8784,114620.097378
-5188995.077681,8784,114638.007201
-14947771.792974,8784,114698.5731
-3055749.215954,8784,114716.364581
-4754938.607255,8784,114734.266914
-8107106.323719,8784,114752.158203
-11313630.996056,8784,114770.017866
-11843611.104085,8784,114787.950757
-3433526.081173,8784,114805.853228
-8952466.350596,8784,114823.739883
-23442393.940699,8784,114841.67439
-6627017.806329,8784,114859.433866
-5914913.392565,8784,114877.225003
-6984949.147802,8784,114894.978298
-6004119.195141,8784,114912.859219
-8964157.072785,8784,114930.705726
-12766263.378498,8784,114948.527072
-14242725.731603,8784,114966.380356
-11535953.521079,8784,114984.281238
-6182288.750658,8784,115002.247367
-5745379.331782,8784,115019.946383
-10157471.845905,8784,115037.842999
-6399706.124974,8784,115055.725645
-15051053.600816,8784,115073.61612
-8686970.855484,8784,115091.461118
-12132154.963728,8784,115109.349597
-4575017.534445,8784,115127.106813
-30107774.532811,8784,115145.036112
-4186871.331579,8784,115162.930408
-6439923.308277,8784,115180.756854
-5956134.855302,8784,115198.614313
-4567501.206108,8784,115216.410563
-4097604.37436,8784,115234.253507
-15761770.840721,8784,115252.17729
-14696497.849322,8784,115269.938561
-7590060.244524,8784,115287.819511
-3062896.676116,8784,115305.695085
-5780190.106876,8784,115323.493763
-11704170.10668,8784,115341.384108
-5186477.590891,8784,115359.28685
-2347327.749072,8784,115377.139817
-5029498.898294,8784,115394.754603
-5927088.271881,8784,115412.675724
-8394445.692214,8784,115430.582674
-11072641.464442,8784,115448.482549
-5294330.167335,8784,115466.276449
-7547203.782955,8784,115484.129075
-14460419.499371,8784,115502.03221
-4207435.01851,8784,115519.914769
-10177322.007937,8784,115537.669463
-14550702.355629,8784,115555.547652
-5687380.988875,8784,115573.393627
-11922504.701471,8784,115634.321603
-9792394.043747,8784,115652.067183
-11197040.724425,8784,115669.811378
-6027299.140294,8784,115687.685903
-11995659.945965,8784,115705.519514
-10041731.344849,8784,115723.422071
-2973026.417097,8784,115741.204195
-16794697.965832,8784,115759.119426
-31587772.683192,8784,115777.051327
-8244627.525601,8784,115794.966697
-10127107.857519,8784,115812.9029
-9884956.349812,8784,115830.864997
-22200531.172397,8784,115848.76233
-5959055.418738,8784,115866.528861
-6873839.312991,8784,115884.372892
-10652220.759922,8784,115902.317394
-9117983.883774,8784,115920.140254
-8139564.097039,8784,115938.082426
-15131600.867304,8784,115955.927963
-8063220.80365,8784,115973.787092
-3712485.299203,8784,115991.599099
-12660421.261488,8784,116009.465327
-10455225.077163,8784,116027.323573
-7995628.582851,8784,116045.125955
-13667879.49763,8784,116063.080603
-10967153.389937,8784,116080.98041
-7220882.698507,8784,116098.834743
-11879700.016504,8784,116116.72877
-8219904.475475,8784,116134.629299
-7865141.258924,8784,116152.478438
-4343254.03749,8784,116170.318009
-11738957.069603,8784,116188.02411
-7300641.888069,8784,116205.858381
-13691227.150511,8784,116223.770744
-4257494.804001,8784,116241.696904
-14851319.490863,8784,116259.655265
-8280319.559597,8784,116277.578111
-9476130.207344,8784,116295.467137
-14171539.642889,8784,116313.391137
-16016118.708482,8784,116331.307975
-4268012.198732,8784,116349.072109
-4245525.128065,8784,116366.844254
-13861763.195327,8784,116384.71225
-5848137.129866,8784,116402.575876
-5013150.332835,8784,116420.292713
-29429276.62269,8784,116438.292645
-13001849.893895,8784,116456.186679
-23800013.824389,8784,116474.088794
-9609786.545051,8784,116491.890417
-19612028.855065,8784,116509.843895
-5345171.468866,8784,116570.491419
-5546777.005946,8784,116588.326812
-10995424.250946,8784,116606.205376
-9959179.510564,8784,116624.061132
-3259250.057033,8784,116641.900617
-16650817.702546,8784,116659.844368
-11993444.068487,8784,116677.760219
-3838826.071687,8784,116695.619004
-6616368.809496,8784,116713.39125
-17869506.126296,8784,116731.284009
-16635779.131731,8784,116749.180394
-4089095.11093,8784,116767.02078
-9468947.695195,8784,116784.872336
-10338851.31389,8784,116802.696091
-9712060.733678,8784,116820.458452
-5513095.176664,8784,116838.557522
-7871918.269439,8784,116856.430781
-6431695.715712,8784,116874.264929
-14360630.622702,8784,116892.112393
-17943792.775203,8784,116910.007885
-14740878.603703,8784,116927.955205
-5474929.807788,8784,116945.877428
-7258524.857534,8784,116963.739696
-7742259.565105,8784,116981.553404
-9741624.430411,8784,116999.347349
-4494221.542228,8784,117017.190849
-3230418.745597,8784,117035.000043
-3303441.566305,8784,117052.851154
-12311392.78859,8784,117070.55984
-3812672.249033,8784,117088.370639
-15090632.516268,8784,117106.255537
-2990756.729502,8784,117124.212628
-14130067.281724,8784,117142.096534
-14967013.915093,8784,117159.999427
-12797999.68537,8784,117177.701987
-11969635.182292,8784,117195.489032
-16375763.767689,8784,117213.222065
-16581419.331124,8784,117230.936781
-13594437.674054,8784,117248.606351
-3571271.917518,8784,117266.280051
-20893869.098081,8784,117283.99027
-8055508.320478,8784,117301.655625
-4172942.073249,8784,117319.36529
-4437098.876584,8784,117336.938519
-8729932.124884,8784,117354.58911
-2372249.322772,8784,117372.269186
-7516974.587822,8784,117390.006637
-7221964.969397,8784,117407.664238
-8285685.309126,8784,117425.384598
-8375079.285384,8784,117443.073401
-10539071.058273,8784,117503.762522
-14679745.696849,8784,117521.576919
-13739466.683868,8784,117539.384069
-17802786.750696,8784,117557.215056
-7810709.818071,8784,117575.015427
-5658356.507932,8784,117592.675649
-7930605.21356,8784,117610.309048
-14520747.709107,8784,117628.067699
-9025518.152937,8784,117645.896493
-9589359.254581,8784,117663.722291
-17318922.129175,8784,117681.595403
-4933244.464649,8784,117699.425862
-12637405.4582,8784,117717.115358
-5223283.22586,8784,117734.851025
-6764673.228303,8784,117752.603383
-6801027.689828,8784,117770.42671
-6629542.307508,8784,117788.1766
-14333670.228618,8784,117806.038088
-10343141.90928,8784,117823.86415
-2967884.517411,8784,117841.697931
-18061074.160934,8784,117859.413789
-9873676.014519,8784,117877.087942
-8673667.456655,8784,117894.888209
-18341317.968194,8784,117912.73393
-13829003.047611,8784,117930.532508
-9348620.943502,8784,117948.409675
-5212167.027337,8784,117966.227695
-17881060.750517,8784,117983.995301
-9384368.942913,8784,118001.84476
-2246611.83546,8784,118019.695995
-8446473.685104,8784,118037.616647
-15912316.062305,8784,118055.480822
-7780478.308277,8784,118073.278223
-16827635.532127,8784,118091.132964
-5819713.106694,8784,118108.955853
-9922743.652405,8784,118126.735964
-4044456.095993,8784,118144.452433
-16790942.673826,8784,118162.217919
-24910433.895207,8784,118180.039439
-12183917.072018,8784,118197.698102
-7504163.663069,8784,118215.396944
-8052731.706586,8784,118233.120716
-10600553.527412,8784,118250.957132
-4347349.147441,8784,118268.812306
-12167362.642415,8784,118286.614032
-13556022.817327,8784,118308.632232
-8023694.157347,8784,118326.37834
-11533595.53778,8784,118344.004138
-2803829.782662,8784,118361.598708
-10532757.808739,8784,118379.288618
-10119742.003866,8784,118439.72684
-7429419.279873,8784,118457.384409
-6754739.864257,8784,118475.078967
-7174250.633093,8784,118492.605681
-4033288.988781,8784,118510.16497
-18919020.37212,8784,118527.812726
-8500390.912501,8784,118545.418518
-4233029.886891,8784,118562.987151
-14380581.188552,8784,118580.623242
-3931357.728288,8784,118599.193336
-5804174.184126,8784,118616.876859
-8668809.999198,8784,118634.598187
-10579709.789841,8784,118652.238654
-8493263.110152,8784,118669.835817
-6519485.748866,8784,118687.544566
-2848281.759564,8784,118705.170352
-22527534.223733,8784,118723.030866
-17379910.283115,8784,118740.70137
-5962818.966346,8784,118758.299954
-11244307.323566,8784,118776.076604
-3138734.923363,8784,118793.710215
-5980610.650048,8784,118811.481175
-9468527.465262,8784,118829.118784
-4445261.815313,8784,118846.714684
-14024620.08682,8784,118864.31643
-27886423.397168,8784,118881.99694
-9948327.111051,8784,118899.805238
-6976830.989924,8784,118917.467742
