train/n_updates,time/total_timesteps,time/time_elapsed,train/learning_rate,time/fps,train/loss,rollout/exploration_rate,rollout/ep_rew_mean,rollout/ep_len_mean,time/episodes,eval/mean_ep_length,eval/mean_reward
3618000,3619008,6614,0.0001897000227686703,547,2.548787324485602e-05,0.9073,-56337154.39793627,8784.0,412,,
3653140,3654144,6676,0.00018960001138433515,547,2.901179823311395e-05,0.9063999999999999,-55907716.37805396,8784.0,416,,
3688260,3689280,6738,0.00018950005692167579,547,2.4195599553422654e-05,0.9055,-55417909.49828269,8784.0,420,,
3723400,3724416,6799,0.00018940004553734063,547,2.804617506626528e-05,0.9046,-54381240.59455756,8784.0,424,,
3758540,3759552,6861,0.00018930003415300548,547,2.5657967853476293e-05,0.9037000000000001,-54735157.101140045,8784.0,428,,
3793680,3794688,6923,0.00018920002276867032,548,2.9286375047377077e-05,0.9027999999999999,-54199642.52479946,8784.0,432,,
3828820,3829824,6984,0.00018910001138433517,548,2.8802107317460467e-05,0.9019,-53108504.053191006,8784.0,436,,
3863940,3864960,7046,0.0001890000569216758,548,2.1908855705987663e-05,0.9009999999999999,-52776633.246390626,8784.0,440,,
3899080,3900096,7108,0.00018890004553734062,548,2.087683733407175e-05,0.9001,-51661877.19945076,8784.0,444,,
3934220,3935232,7169,0.00018880003415300546,548,2.3576793228130555e-05,0.8991999999999999,-52691110.63099666,8784.0,448,,
3951780,3952800,,0.00018875005692167577,,2.8786710026906802e-05,0.898750025614754,,,,8784.0,-6214152.873269199
3969360,3970368,7274,0.0001887000227686703,545,2.3516573673987295e-05,0.8983,-53208835.42153617,8784.0,452,,
4004500,4005504,7335,0.00018860001138433516,546,2.455950952935382e-05,0.8973999999999999,-50644291.39558946,8784.0,456,,
4039620,4040640,7397,0.0001885000569216758,546,2.5867315798677737e-05,0.8965,-49652177.31604474,8784.0,460,,
4074760,4075776,7459,0.00018840004553734063,546,2.2766765960113843e-05,0.8956,-50358224.67850154,8784.0,464,,
4109900,4110912,7520,0.00018830003415300548,546,3.084005688833713e-05,0.8947,-49537968.846260846,8784.0,468,,
4145040,4146048,7582,0.00018820002276867033,546,2.5843339608400127e-05,0.8938000000000001,-49816770.16851913,8784.0,472,,
4180180,4181184,7644,0.00018810001138433517,546,2.5999199442594546e-05,0.8929,-48157207.88757829,8784.0,476,,
4215300,4216320,7708,0.0001880000569216758,546,1.7296671148869792e-05,0.8919999999999999,-49215676.4426821,8784.0,480,,
4250440,4251456,7769,0.00018790004553734062,547,2.5934834047802725e-05,0.8911,-49601478.758902065,8784.0,484,,
4285580,4286592,7834,0.00018780003415300547,547,2.103213473674259e-05,0.8902000000000001,-48899575.324697115,8784.0,488,,
4320720,4321728,7896,0.0001877000227686703,547,2.3200776558951476e-05,0.8893,-50085264.0626239,8784.0,492,,
4355860,4356864,7957,0.00018760001138433516,547,2.219665730081033e-05,0.8883999999999999,-52449092.24345794,8784.0,496,,
4390980,4392000,,0.0001875000569216758,,2.922581807069946e-05,0.8875000256147542,,,,8784.0,-6152201.3702514
,4392000,8059,,544,,0.8875,-50552394.53061107,8784.0,500,,
4426120,4427136,8120,0.00018740004553734064,545,2.2055309318602668e-05,0.8866,-51900714.251273945,8784.0,504,,
4461260,4462272,8180,0.00018730003415300548,545,2.432256005704403e-05,0.8857,-52049709.68670348,8784.0,508,,
4496400,4497408,8240,0.00018720002276867033,545,2.057116607829812e-05,0.8847999999999999,-52862163.328897916,8784.0,512,,
4531540,4532544,8301,0.00018710001138433517,546,2.2483001157524995e-05,0.8839,-51732178.984803654,8784.0,516,,
4566660,4567680,8361,0.00018700005692167578,546,2.574385957814229e-05,0.8830000000000001,-51914593.945106834,8784.0,520,,
4601800,4602816,8421,0.00018690004553734065,546,2.0018782606712193e-05,0.8821,-53330810.36841962,8784.0,524,,
4636940,4637952,8482,0.00018680003415300547,546,2.025788935497985e-05,0.8811999999999999,-52606811.751299046,8784.0,528,,
4672080,4673088,8542,0.00018670002276867032,547,2.4708875207579696e-05,0.8803,-52856436.12395373,8784.0,532,,
4707220,4708224,8602,0.00018660001138433516,547,2.186079354942194e-05,0.8794000000000001,-51336728.708813354,8784.0,536,,
4742340,4743360,8663,0.0001865000569216758,547,2.5037075647560415e-05,0.8785,-52220817.846186064,8784.0,540,,
4777480,4778496,8724,0.00018640004553734064,547,2.3790758768882368e-05,0.8775999999999999,-52244734.9014681,8784.0,544,,
4812620,4813632,8785,0.00018630003415300549,547,2.366178405281971e-05,0.8767,-51911580.565017134,8784.0,548,,
4830180,4831200,,0.0001862500569216758,,2.1376669155870332e-05,0.8762500256147542,,,,8784.0,-6132107.6514065005
4847760,4848768,8887,0.00018620002276867033,545,2.1783824240628747e-05,0.8758000000000001,-51933013.532050245,8784.0,552,,
4882900,4883904,8948,0.00018610001138433518,545,2.37769070736249e-05,0.8749,-53547807.79724527,8784.0,556,,
4918020,4919040,9008,0.00018600005692167578,546,2.0435757642189854e-05,0.8739999999999999,-53576246.906571925,8784.0,560,,
4953160,4954176,9069,0.00018590004553734063,546,2.0082634091522777e-05,0.8731,-53160234.77990962,8784.0,564,,
4988300,4989312,9130,0.00018580003415300547,546,2.0678163855336608e-05,0.8722000000000001,-55417298.39337352,8784.0,568,,
5023440,5024448,9190,0.00018570002276867032,546,1.993052956095198e-05,0.8713,-55092102.87526001,8784.0,572,,
5058580,5059584,9251,0.00018560001138433516,546,2.2694461858918657e-05,0.8704000000000001,-56713730.73490009,8784.0,576,,
5093700,5094720,9312,0.00018550005692167577,547,3.976793877882301e-05,0.8694999999999999,-56834904.41958474,8784.0,580,,
5128840,5129856,9372,0.00018540004553734062,547,4.812708593817661e-05,0.8686,-55790042.80095757,8784.0,584,,
5163980,5164992,9433,0.0001853000341530055,547,2.5204118765032034e-05,0.8676999999999999,-54393042.986242115,8784.0,588,,
5199120,5200128,9494,0.00018520002276867033,547,2.050026114375214e-05,0.8668,-54332602.60822193,8784.0,592,,
5234260,5235264,9555,0.00018510001138433518,547,2.570121578173712e-05,0.8659,-53204602.98476012,8784.0,596,,
5269380,5270400,,0.00018500005692167578,,2.8480389664764517e-05,0.865000025614754,,,,8784.0,-6486739.0958668
,5270400,9657,,545,,0.8650000000000001,-53511227.4206577,8784.0,600,,
5304520,5305536,9718,0.00018490004553734063,545,2.4809749538690086e-05,0.8641,-52961774.294405356,8784.0,604,,
5339660,5340672,9779,0.00018480003415300548,546,2.3288996726478216e-05,0.8632000000000001,-54141461.868317954,8784.0,608,,
5374800,5375808,9839,0.00018470002276867032,546,2.049895829259185e-05,0.8623,-53344020.22670609,8784.0,612,,
5409940,5410944,9900,0.00018460001138433517,546,1.945770081874798e-05,0.8614,-52962798.574691564,8784.0,616,,
5445060,5446080,9961,0.00018450005692167577,546,2.2392925984604517e-05,0.8604999999999999,-53988102.95545802,8784.0,620,,
5480200,5481216,10022,0.00018440004553734062,546,2.138809932148433e-05,0.8596,-52742570.72358201,8784.0,624,,
5515340,5516352,10083,0.00018430003415300546,547,2.0743353252328235e-05,0.8587,-53513041.972737186,8784.0,628,,
5550480,5551488,10144,0.0001842000227686703,547,2.365973828091228e-05,0.8578000000000001,-55086391.01124383,8784.0,632,,
5585620,5586624,10205,0.00018410001138433518,547,2.2974413877818733e-05,0.8569,-55845070.66837697,8784.0,636,,
5620740,5621760,10265,0.0001840000569216758,547,2.3102542172637186e-05,0.8560000000000001,-55247441.85207276,8784.0,640,,
5655880,5656896,10326,0.00018390004553734063,547,1.9806022555712845e-05,0.8551,-55112624.54688909,8784.0,644,,
5691020,5692032,10387,0.00018380003415300545,547,2.2357904890668577e-05,0.8542000000000001,-55131353.73096988,8784.0,648,,
5708580,5709600,,0.00018375005692167578,,2.1163923156564125e-05,0.853750025614754,,,,8784.0,-6023253.1575778
5726160,5727168,10490,0.0001837000227686703,545,1.727917497191811e-05,0.8533,-54350401.34810607,8784.0,652,,
5761300,5762304,10551,0.00018360001138433517,546,1.9141574648529057e-05,0.8524,-53728383.78992763,8784.0,656,,
5796420,5797440,10612,0.00018350005692167578,546,3.045575340365758e-05,0.8514999999999999,-53076941.38254703,8784.0,660,,
5831560,5832576,10673,0.00018340004553734062,546,2.4968355501187033e-05,0.8506,-52785313.60624684,8784.0,664,,
5866700,5867712,10734,0.00018330003415300547,546,2.114968538080575e-05,0.8496999999999999,-51094997.18780392,8784.0,668,,
5901840,5902848,10795,0.0001832000227686703,546,2.2145396815176355e-05,0.8488,-49912315.913993575,8784.0,672,,
5936980,5937984,10856,0.00018310001138433516,546,2.1601619619104894e-05,0.8479,-49343563.940413885,8784.0,676,,
5972100,5973120,10918,0.0001830000569216758,547,4.8059817709145135e-05,0.8470000000000001,-48006261.82977238,8784.0,680,,
6007240,6008256,10979,0.00018290004553734064,547,1.993518599192612e-05,0.8461,-46793341.56820161,8784.0,684,,
6042380,6043392,11040,0.00018280003415300548,547,1.6840848547872157e-05,0.8452000000000001,-47265361.433289334,8784.0,688,,
6077520,6078528,11101,0.0001827000227686703,547,2.0564082751661773e-05,0.8442999999999999,-46916809.80790839,8784.0,692,,
6112660,6113664,11162,0.00018260001138433515,547,2.215210861322703e-05,0.8434,-47415105.34814234,8784.0,696,,
6147780,6148800,,0.00018250005692167578,,1.901326559163863e-05,0.8425000256147541,,,,8784.0,-6127518.0510313
,6148800,11265,,545,,0.8424999999999999,-47991569.75967359,8784.0,700,,
6182920,6183936,11326,0.00018240004553734062,545,1.764024941621756e-05,0.8416,-47069440.18433983,8784.0,704,,
6218060,6219072,11387,0.00018230003415300547,546,1.9978995487690555e-05,0.8407,-45498451.60501998,8784.0,708,,
6253200,6254208,11449,0.00018220002276867031,546,2.0058038217030116e-05,0.8398000000000001,-45669047.56736828,8784.0,712,,
6288340,6289344,11510,0.00018210001138433516,546,1.9074320243817054e-05,0.8389,-45666735.693320625,8784.0,716,,
6323460,6324480,11573,0.0001820000569216758,546,1.8994776610270492e-05,0.8380000000000001,-45610989.503511935,8784.0,720,,
6358600,6359616,11634,0.00018190004553734064,546,1.915399311656074e-05,0.8371,-45954623.8073738,8784.0,724,,
6393740,6394752,11695,0.00018180003415300546,546,1.8894621325671325e-05,0.8362,-44227715.634048596,8784.0,728,,
6428880,6429888,11759,0.0001817000227686703,546,2.0627516460081096e-05,0.8352999999999999,-42573147.775808245,8784.0,732,,
6464020,6465024,11820,0.00018160001138433515,546,1.603167065695743e-05,0.8344,-42258668.09485652,8784.0,736,,
6499140,6500160,11881,0.00018150005692167578,547,1.997503104576026e-05,0.8334999999999999,-41624000.1762296,8784.0,740,,
6534280,6535296,11942,0.00018140004553734063,547,1.7819855520428975e-05,0.8326,-40892036.35812096,8784.0,744,,
6569420,6570432,12002,0.00018130003415300547,547,1.6576553753111513e-05,0.8316999999999999,-40523324.65660768,8784.0,748,,
6586980,6588000,,0.00018125005692167578,,2.0653122874136898e-05,0.8312500256147541,,,,8784.0,-6101821.9564547
6604560,6605568,12106,0.00018120002276867032,545,2.046185941253498e-05,0.8308,-42125714.77304806,8784.0,752,,
6639700,6640704,12166,0.00018110001138433516,545,1.8109791017195676e-05,0.8299,-42741959.36246106,8784.0,756,,
6674820,6675840,12227,0.0001810000569216758,545,2.0089252893740193e-05,0.8290000000000001,-42572988.43625523,8784.0,760,,
6709960,6710976,12288,0.00018090004553734064,546,2.038914144577575e-05,0.8281,-43384026.20433449,8784.0,764,,
6745100,6746112,12349,0.0001808000341530055,546,1.8403433159619453e-05,0.8272,-42180329.99304042,8784.0,768,,
6780240,6781248,12410,0.00018070002276867033,546,2.0617382324417123e-05,0.8262999999999999,-41585898.97841151,8784.0,772,,
6815380,6816384,12470,0.00018060001138433515,546,2.069498632408795e-05,0.8254,-40724721.47912224,8784.0,776,,
6850500,6851520,12532,0.00018050005692167578,546,1.981729324143089e-05,0.8244999999999999,-41678878.63059126,8784.0,780,,
6885640,6886656,12593,0.00018040004553734063,546,1.9574590487536626e-05,0.8236,-43223954.97356626,8784.0,784,,
6920780,6921792,12654,0.00018030003415300547,546,1.7711787131702293e-05,0.8227,-43719141.685232505,8784.0,788,,
6955920,6956928,12714,0.00018020002276867032,547,1.913208211590245e-05,0.8218000000000001,-44306706.11773328,8784.0,792,,
6991060,6992064,12775,0.00018010001138433517,547,1.965355431821081e-05,0.8209,-42882830.081272304,8784.0,796,,
7026180,7027200,,0.0001800000569216758,,1.952065672412573e-05,0.8200000256147542,,,,8784.0,-6403207.2425535
,7027200,12879,,545,,0.8200000000000001,-41606503.675863124,8784.0,800,,
7061320,7062336,12940,0.00017990004553734064,545,1.9779518333962186e-05,0.8190999999999999,-40973975.05668831,8784.0,804,,
7096460,7097472,13001,0.0001798000341530055,545,1.7389681715940242e-05,0.8182,-42868029.37732401,8784.0,808,,
7131600,7132608,13062,0.0001797000227686703,546,1.9218308261770288e-05,0.8172999999999999,-42221769.849877775,8784.0,812,,
7166740,7167744,13123,0.00017960001138433515,546,1.8599728036861052e-05,0.8164,-44080700.71614478,8784.0,816,,
7201860,7202880,13184,0.0001795000569216758,546,2.22276783460984e-05,0.8154999999999999,-44289809.61465971,8784.0,820,,
7237000,7238016,13245,0.00017940004553734063,546,2.0516252880042886e-05,0.8146,-45653332.55800067,8784.0,824,,
7272140,7273152,13306,0.00017930003415300548,546,2.2652439974990556e-05,0.8136999999999999,-46859376.73845428,8784.0,828,,
7307280,7308288,13367,0.00017920002276867032,546,2.1288230027494136e-05,0.8128,-47104927.762154624,8784.0,832,,
7342420,7343424,13429,0.00017910001138433517,546,2.138327590728295e-05,0.8119,-47684863.097671025,8784.0,836,,
7377540,7378560,13490,0.00017900005692167577,546,2.265690959575295e-05,0.811,-48852248.14443211,8784.0,840,,
7412680,7413696,13551,0.00017890004553734062,547,2.581434700914542e-05,0.8100999999999999,-50449326.709086314,8784.0,844,,
7447820,7448832,13613,0.0001788000341530055,547,2.046225040430727e-05,0.8092,-51183185.25874651,8784.0,848,,
7465380,7466400,,0.0001787500569216758,,1.9650140029625617e-05,0.808750025614754,,,,8784.0,-6189413.1638348
7482960,7483968,13716,0.00017870002276867034,545,2.201809325015347e-05,0.8082999999999999,-50267024.44589447,8784.0,852,,
7518100,7519104,13777,0.00017860001138433518,545,2.238695606138208e-05,0.8074,-50551067.51831898,8784.0,856,,
7553220,7554240,13839,0.00017850005692167576,545,2.0934050598953036e-05,0.8064999999999999,-51235784.87358176,8784.0,860,,
7588360,7589376,13900,0.0001784000455373406,545,3.372938240318035e-05,0.8056,-50749126.84315047,8784.0,864,,
7623500,7624512,13961,0.00017830003415300548,546,2.1779669395982637e-05,0.8047,-50723593.8418468,8784.0,868,,
7658640,7659648,14022,0.00017820002276867033,546,1.915921757245087e-05,0.8038000000000001,-52293844.715406716,8784.0,872,,
7693780,7694784,14084,0.00017810001138433517,546,1.746274033394002e-05,0.8029,-53728359.256093465,8784.0,876,,
7728900,7729920,14145,0.00017800005692167578,546,4.654182539525209e-05,0.802,-51757150.608223915,8784.0,880,,
7764040,7765056,14207,0.00017790004553734062,546,2.0189150609439822e-05,0.8010999999999999,-50971795.64686282,8784.0,884,,
7799180,7800192,14268,0.00017780003415300547,546,2.0912639865855453e-05,0.8002,-50697177.97962494,8784.0,888,,
7834320,7835328,14330,0.00017770002276867031,546,1.9418946067162324e-05,0.7992999999999999,-49875802.34275015,8784.0,892,,
7869460,7870464,14391,0.00017760001138433516,546,1.9400230985411327e-05,0.7984,-49374676.966555364,8784.0,896,,
7904580,7905600,,0.00017750005692167577,,1.7849211963039126e-05,0.797500025614754,,,,8784.0,-6245508.1638842
,7905600,14495,,545,,0.7974999999999999,-49837171.03061965,8784.0,900,,
7939720,7940736,14556,0.0001774000455373406,545,2.193430354964221e-05,0.7966,-52481134.926788524,8784.0,904,,
7974860,7975872,14618,0.00017730003415300546,545,2.557878715379047e-05,0.7956999999999999,-52486836.76512193,8784.0,908,,
8010000,8011008,14679,0.0001772000227686703,545,2.0305651514718192e-05,0.7948,-52469491.407055765,8784.0,912,,
8045140,8046144,14741,0.00017710001138433517,545,2.0210771390338776e-05,0.7938999999999999,-50744106.029846564,8784.0,916,,
8080260,8081280,14803,0.00017700005692167578,545,1.8942384576803307e-05,0.793,-49460053.52144597,8784.0,920,,
8115400,8116416,14864,0.00017690004553734063,546,3.939869047826505e-05,0.7920999999999999,-49402891.62421704,8784.0,924,,
8150540,8151552,14926,0.00017680003415300547,546,1.8336912125960227e-05,0.7912,-49406476.33125152,8784.0,928,,
8185680,8186688,14988,0.00017670002276867032,546,2.984591510539758e-05,0.7902999999999999,-49238506.92361147,8784.0,932,,
8220820,8221824,15049,0.00017660001138433516,546,2.121028733199637e-05,0.7894,-49962012.16635023,8784.0,936,,
8255940,8256960,15111,0.0001765000569216758,546,2.108228864017292e-05,0.7885000000000001,-49899733.52495828,8784.0,940,,
8291080,8292096,15173,0.0001764000455373406,546,1.575851356392377e-05,0.7876,-49039557.92120587,8784.0,944,,
8326220,8327232,15235,0.00017630003415300546,546,2.5698566241771913e-05,0.7867,-50071683.583962716,8784.0,948,,
8343780,8344800,,0.0001762500569216758,,1.8247297794005136e-05,0.7862500256147541,,,,8784.0,-6298759.907598101
8361360,8362368,15339,0.0001762000227686703,545,2.166024059988558e-05,0.7858,-50032127.70987476,8784.0,952,,
8396500,8397504,15401,0.00017610001138433515,545,2.397542466496816e-05,0.7849000000000002,-49446228.1725888,8784.0,956,,
8431620,8432640,15462,0.00017600005692167578,545,2.3020532989903585e-05,0.784,-48819918.76298396,8784.0,960,,
8466760,8467776,15527,0.00017590004553734063,545,2.2640597535428242e-05,0.7830999999999999,-49884160.99769452,8784.0,964,,
8501900,8502912,15588,0.00017580003415300547,545,2.255399022033089e-05,0.7822,-50176828.08299244,8784.0,968,,
8537040,8538048,15653,0.00017570002276867032,545,2.1990312006892054e-05,0.7813000000000001,-48543331.259638526,8784.0,972,,
8572180,8573184,15715,0.00017560001138433516,545,1.7869734483610956e-05,0.7804,-48150851.08024249,8784.0,976,,
8607300,8608320,15777,0.00017550005692167577,545,1.7645524167164695e-05,0.7794999999999999,-49515869.3174067,8784.0,980,,
8642440,8643456,15838,0.00017540004553734062,545,2.128573096342734e-05,0.7786,-49327772.713502295,8784.0,984,,
8677580,8678592,15900,0.00017530003415300546,545,1.831645740821841e-05,0.7777000000000001,-49137367.29539429,8784.0,988,,
8712720,8713728,15962,0.0001752000227686703,545,1.805767851692508e-05,0.7767999999999999,-49400287.22557949,8784.0,992,,
8747860,8748864,16024,0.00017510001138433515,545,1.8646016860657257e-05,0.7758999999999999,-48939750.996728554,8784.0,996,,
8782980,8784000,,0.00017500005692167579,,1.9826558764179934e-05,0.7750000256147541,,,,8784.0,-6236750.7145506
,8784000,16128,,544,,0.775,-48671779.7234377,8784.0,1000,,
8818120,8819136,16190,0.00017490004553734063,544,2.4521115119569003e-05,0.7741000000000001,-46828060.13000068,8784.0,1004,,
8853260,8854272,16252,0.00017480003415300548,544,2.2287271485765812e-05,0.7732,-45088362.28965283,8784.0,1008,,
8888400,8889408,16314,0.00017470002276867032,544,1.8474640864951652e-05,0.7722999999999999,-45147650.43856764,8784.0,1012,,
8923540,8924544,16376,0.00017460001138433517,544,1.5515256427534042e-05,0.7714,-44990691.03415837,8784.0,1016,,
8958660,8959680,16438,0.0001745000569216758,545,1.8350671780353878e-05,0.7705000000000001,-45504456.91469455,8784.0,1020,,
8993800,8994816,16500,0.00017440004553734065,545,2.631746192491846e-05,0.7696,-43974155.67267231,8784.0,1024,,
9028940,9029952,16562,0.00017430003415300546,545,1.6858557546584053e-05,0.7686999999999999,-44329317.47100013,8784.0,1028,,
9064080,9065088,16624,0.0001742000227686703,545,2.1005229336878982e-05,0.7678,-44171867.73238924,8784.0,1032,,
9099220,9100224,16686,0.00017410001138433516,545,1.708441404844052e-05,0.7669000000000001,-43727223.83471879,8784.0,1036,,
9134340,9135360,16748,0.0001740000569216758,545,1.7169706779895932e-05,0.766,-45081679.186646834,8784.0,1040,,
9169480,9170496,16810,0.00017390004553734063,545,1.562905990795116e-05,0.7650999999999999,-45977788.54084489,8784.0,1044,,
9204620,9205632,16872,0.00017380003415300548,545,2.7613825113803615e-05,0.7642,-44793617.54231493,8784.0,1048,,
9222180,9223200,,0.00017375005692167578,,2.0390267673064953e-05,0.7637500256147541,,,,8784.0,-6213844.3685239
9239760,9240768,16976,0.00017370002276867033,544,1.8857760687751578e-05,0.7633000000000001,-44395230.407611266,8784.0,1052,,
9274900,9275904,17039,0.00017360001138433517,544,1.5927765434753383e-05,0.7624,-44030786.89247549,8784.0,1056,,
9310020,9311040,17101,0.00017350005692167578,544,1.7513805642010993e-05,0.7614999999999998,-43514170.06333051,8784.0,1060,,
9345160,9346176,17163,0.00017340004553734062,544,1.586005428180215e-05,0.7605999999999999,-41189576.031282276,8784.0,1064,,
9380300,9381312,17225,0.00017330003415300547,544,2.169096565012296e-05,0.7597,-42528375.673244804,8784.0,1068,,
9415440,9416448,17287,0.0001732000227686703,544,1.5370518258350786e-05,0.7587999999999999,-43008790.02949579,8784.0,1072,,
9450580,9451584,17350,0.00017310001138433516,544,1.823333695938345e-05,0.7578999999999999,-43371089.965694115,8784.0,1076,,
9485700,9486720,17412,0.0001730000569216758,544,1.5972976507327984e-05,0.757,-42434433.267094806,8784.0,1080,,
9520840,9521856,17474,0.00017290004553734064,544,1.7693185282041667e-05,0.7561000000000001,-42054560.09346874,8784.0,1084,,
9555980,9556992,17537,0.00017280003415300548,544,1.818668365558551e-05,0.7552,-43060952.32800308,8784.0,1088,,
9591120,9592128,17599,0.00017270002276867033,545,1.8020271045315895e-05,0.7542999999999999,-44989559.86774538,8784.0,1092,,
9626260,9627264,17661,0.00017260001138433517,545,1.8518923070587334e-05,0.7534,-45314988.009303086,8784.0,1096,,
9661380,9662400,,0.00017250005692167578,,1.70378907569102e-05,0.752500025614754,,,,8784.0,-6515143.117012499
,9662400,17766,,543,,0.7525000000000001,-44576658.131136455,8784.0,1100,,
9696520,9697536,17828,0.00017240004553734062,543,1.8980877075591707e-05,0.7515999999999999,-45381453.76073634,8784.0,1104,,
9731660,9732672,17890,0.0001723000341530055,544,1.7588316495675826e-05,0.7506999999999999,-45224482.03551452,8784.0,1108,,
9766800,9767808,17953,0.00017220002276867032,544,1.9989299676126394e-05,0.7498,-46103387.62808835,8784.0,1112,,
9801940,9802944,18015,0.00017210001138433516,544,1.6639718478472786e-05,0.7489000000000001,-45844166.96474226,8784.0,1116,,
9837060,9838080,18077,0.00017200005692167577,544,2.8423882667993894e-05,0.748,-45837421.09334823,8784.0,1120,,
9872200,9873216,18140,0.0001719000455373406,544,1.754368181536847e-05,0.7470999999999999,-44639361.4162838,8784.0,1124,,
9907340,9908352,18202,0.00017180003415300549,544,1.9320018554935815e-05,0.7462,-43960849.85543172,8784.0,1128,,
9942480,9943488,18265,0.00017170002276867033,544,1.5169770267675631e-05,0.7453000000000001,-43800952.36631621,8784.0,1132,,
9977620,9978624,18327,0.00017160001138433518,544,1.8650571701073203e-05,0.7444,-44707882.72872737,8784.0,1136,,
10012740,10013760,18390,0.00017150005692167578,544,2.0633369513234356e-05,0.7435,-42297002.36860671,8784.0,1140,,
10047880,10048896,18452,0.00017140004553734063,544,1.6325255319316057e-05,0.7425999999999999,-40773532.89936704,8784.0,1144,,
10083020,10084032,18515,0.00017130003415300547,544,1.8703589876167826e-05,0.7417,-40367384.92389128,8784.0,1148,,
10100580,10101600,,0.00017125005692167578,,1.473458514738013e-05,0.7412500256147541,,,,8784.0,-6045640.2079604
10118160,10119168,18619,0.00017120002276867032,543,1.7042407853296028e-05,0.7407999999999999,-40641878.65930841,8784.0,1152,,
10153300,10154304,18682,0.00017110001138433516,543,1.820205552576226e-05,0.7399,-40752769.82327222,8784.0,1156,,
10188420,10189440,18745,0.00017100005692167577,543,2.0022593344037886e-05,0.7389999999999999,-40932902.54703422,8784.0,1160,,
10223560,10224576,18807,0.00017090004553734062,543,1.65142232162907e-05,0.7381,-42024655.93652004,8784.0,1164,,
10258700,10259712,18870,0.00017080003415300546,543,1.6425460216851206e-05,0.7372,-40483478.08054203,8784.0,1168,,
10293840,10294848,18932,0.00017070002276867033,543,1.5036999047879363e-05,0.7363000000000001,-41003697.26577794,8784.0,1172,,
10328980,10329984,18995,0.00017060001138433518,543,1.4087692716202582e-05,0.7353999999999999,-41266570.696472585,8784.0,1176,,
10364100,10365120,19058,0.00017050005692167578,543,1.6235429802691216e-05,0.7345,-41700142.27907404,8784.0,1180,,
10399240,10400256,19120,0.00017040004553734063,543,1.928657602547901e-05,0.7336,-42747638.26356151,8784.0,1184,,
10434380,10435392,19183,0.00017030003415300548,543,1.9669462517413194e-05,0.7327000000000001,-42461300.48135733,8784.0,1188,,
10469520,10470528,19246,0.00017020002276867032,544,1.6471129993078647e-05,0.7318,-41639806.53354296,8784.0,1192,,
10504660,10505664,19309,0.00017010001138433517,544,1.8079454957842244e-05,0.7309000000000001,-42080182.20773883,8784.0,1196,,
10539780,10540800,,0.00017000005692167577,,1.6651472924422707e-05,0.7300000256147541,,,,8784.0,-6179118.774803999
,10540800,19414,,542,,0.73,-42783721.29088477,8784.0,1200,,
10574920,10575936,19478,0.00016990004553734062,542,2.1740397414760082e-05,0.7291000000000001,-41625601.553675495,8784.0,1204,,
10610060,10611072,19541,0.00016980003415300546,543,1.6021022656786953e-05,0.7282,-41289335.9271106,8784.0,1208,,
10645200,10646208,19607,0.0001697000227686703,542,1.5361659961854457e-05,0.7273000000000001,-40500557.72867925,8784.0,1212,,
10680340,10681344,19668,0.00016960001138433515,543,1.500604616921919e-05,0.7263999999999999,-40532773.772466704,8784.0,1216,,
10715460,10716480,19730,0.0001695000569216758,543,2.0786749928447534e-05,0.7255,-40020137.37072596,8784.0,1220,,
10750600,10751616,19792,0.00016940004553734063,543,1.6812050444059422e-05,0.7245999999999999,-40790265.488221385,8784.0,1224,,
10785740,10786752,19854,0.00016930003415300545,543,1.7639274574321462e-05,0.7237,-40561380.47873445,8784.0,1228,,
10820880,10821888,19916,0.0001692000227686703,543,1.582937006787688e-05,0.7227999999999999,-40373190.48954653,8784.0,1232,,
10856020,10857024,19978,0.00016910001138433514,543,1.6503424467373408e-05,0.7219,-39866325.89853811,8784.0,1236,,
10891140,10892160,20040,0.00016900005692167578,543,1.5621699958501267e-05,0.7209999999999999,-40536504.469461605,8784.0,1240,,
10926280,10927296,20102,0.00016890004553734062,543,1.4701852933285409e-05,0.7201,-40759000.477968216,8784.0,1244,,
10961420,10962432,20164,0.00016880003415300547,543,1.8094042843586067e-05,0.7192,-41659602.98419617,8784.0,1248,,
10978980,10980000,,0.00016875005692167577,,1.4561461966877687e-05,0.7187500256147541,,,,8784.0,-6244600.0504422
10996560,10997568,20268,0.0001687000227686703,542,1.4490780495179934e-05,0.7183,-42049593.30948526,8784.0,1252,,
11031700,11032704,20330,0.00016860001138433516,542,1.5906267435639165e-05,0.7173999999999999,-41197657.95553474,8784.0,1256,,
11066820,11067840,20392,0.0001685000569216758,542,1.6827012768771964e-05,0.7165,-42290503.547323085,8784.0,1260,,
11101960,11102976,20454,0.00016840004553734064,542,1.633033871257794e-05,0.7156,-42207436.81205545,8784.0,1264,,
11137100,11138112,20516,0.00016830003415300548,542,1.4582435323973186e-05,0.7147000000000001,-41555246.12226087,8784.0,1268,,
11172240,11173248,20579,0.00016820002276867033,542,1.4629198449256365e-05,0.7138,-40636622.99832051,8784.0,1272,,
11207380,11208384,20641,0.00016810001138433517,543,1.5023694913907093e-05,0.7129000000000001,-40195062.44588821,8784.0,1276,,
11242500,11243520,20703,0.00016800005692167578,543,1.87576767984865e-05,0.712,-40498119.460372575,8784.0,1280,,
11277640,11278656,20765,0.00016790004553734062,543,1.6636393456792576e-05,0.7111000000000001,-39816798.04597988,8784.0,1284,,
